order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_fee,taxes,payment_method,fulfillment_status,refund_flag
SH_1000431,CUST_03664,PROD_502,2026-04-05 21:27:30,2,205.75,0.0,0.0,74.07,PayPal,fulfilled,0
SH_1000432,CUST_07402,PROD_879,2026-05-18 12:12:42,2,67.75,0.0,10.0,24.39,Credit Card,cancelled,0
SH_1000433,CUST_05950,PROD_598,2025-11-20 20:11:20,2,259.61,0.0,0.0,93.46,Gift Card,fulfilled,0
SH_1000434,CUST_08492,PROD_020,2025-06-19 07:05:43,2,151.56,60.62,5.0,43.65,Apple Pay,unfulfilled,0
SH_1000435,CUST_00523,PROD_129,2026-05-22 23:26:40,2,9.51,0.0,10.0,3.42,UPI,unfulfilled,0
SH_1000436,CUST_08463,PROD_674,2025-05-16 20:18:29,4,120.93,48.37,0.0,78.36,UPI,fulfilled,0
SH_1000437,CUST_07621,PROD_358,2025-04-04 09:37:55,5,144.86,144.86,0.0,104.3,UPI,fulfilled,0
SH_1000438,CUST_04748,PROD_904,2026-06-15 14:28:11,3,75.07,33.78,5.0,34.46,Apple Pay,unfulfilled,0
SH_1000439,CUST_03845,PROD_276,2026-02-09 14:05:37,5,175.84,0.0,0.0,158.26,Gift Card,cancelled,0
SH_1000440,CUST_01819,PROD_474,2025-04-18 23:23:40,1,207.31,0.0,0.0,37.32,Apple Pay,unfulfilled,0
SH_1000441,CUST_00621,PROD_047,2026-02-04 15:23:29,2,33.35,0.0,0.0,12.01,PayPal,fulfilled,0
SH_1000442,CUST_09391,PROD_750,2025-10-30 12:32:30,3,205.8,123.48,10.0,88.91,Gift Card,fulfilled,1
SH_1000443,CUST_03279,PROD_274,2025-06-29 09:21:33,1,60.9,9.13,5.0,9.32,UPI,fulfilled,0
SH_1000444,CUST_02221,PROD_838,2026-04-27 12:08:28,4,197.61,158.09,10.0,113.82,Credit Card,fulfilled,0
SH_1000445,CUST_06854,PROD_536,2025-02-24 18:43:24,5,149.3,0.0,10.0,134.37,UPI,fulfilled,0
SH_1000446,CUST_03703,PROD_591,2025-05-08 11:46:36,2,67.55,0.0,10.0,24.32,Gift Card,cancelled,0
SH_1000447,CUST_03046,PROD_933,2025-08-09 11:18:45,5,137.91,137.91,10.0,99.3,Credit Card,fulfilled,0
SH_1000448,CUST_00198,PROD_690,2025-05-04 20:42:27,5,181.89,0.0,10.0,163.7,Credit Card,fulfilled,0
SH_1000449,CUST_04778,PROD_341,2025-07-21 10:41:27,2,140.41,42.12,5.0,42.97,PayPal,cancelled,0
SH_1000450,CUST_09532,PROD_718,2026-04-10 21:29:26,1,124.83,24.97,0.0,17.97,PayPal,unfulfilled,0
SH_1000451,CUST_06630,PROD_076,2025-08-13 07:26:18,5,270.35,0.0,10.0,243.31,UPI,fulfilled,0
SH_1000452,CUST_07670,PROD_307,2026-05-28 05:49:30,4,43.32,25.99,0.0,26.51,PayPal,fulfilled,0
SH_1000453,CUST_07706,PROD_755,2025-08-20 08:21:31,4,140.03,0.0,5.0,100.82,UPI,unfulfilled,0
SH_1000454,CUST_02007,PROD_084,2025-07-07 09:40:25,5,162.62,0.0,5.0,146.36,UPI,fulfilled,0
SH_1000455,CUST_05217,PROD_227,2025-08-02 03:29:10,3,249.33,112.2,10.0,114.44,PayPal,fulfilled,0
SH_1000456,CUST_05443,PROD_149,2025-10-06 13:46:09,3,61.86,18.56,0.0,30.06,Gift Card,unfulfilled,0
SH_1000457,CUST_05086,PROD_077,2025-07-27 02:25:30,1,94.15,0.0,10.0,16.95,Credit Card,fulfilled,0
SH_1000458,CUST_04994,PROD_391,2025-09-22 09:56:40,1,261.91,26.19,10.0,42.43,UPI,fulfilled,0
SH_1000459,CUST_03405,PROD_206,2025-11-22 09:38:47,1,72.45,14.49,10.0,10.43,PayPal,fulfilled,0
SH_1000460,CUST_03603,PROD_359,2026-04-13 19:24:34,5,299.3,0.0,10.0,269.37,Gift Card,fulfilled,0
SH_1000461,CUST_02090,PROD_541,2025-12-24 06:53:05,4,123.66,98.93,0.0,71.23,Credit Card,fulfilled,0
SH_1000462,CUST_02958,PROD_418,2025-08-07 21:34:47,3,278.94,83.68,5.0,135.57,Credit Card,fulfilled,0
SH_1000463,CUST_08600,PROD_569,2026-04-22 08:55:03,1,278.76,0.0,10.0,50.18,Credit Card,fulfilled,0
SH_1000464,CUST_01660,PROD_938,2026-05-04 06:36:43,4,86.02,0.0,10.0,61.93,PayPal,cancelled,0
SH_1000465,CUST_02669,PROD_111,2026-05-11 22:20:05,2,70.85,28.34,0.0,20.4,Gift Card,fulfilled,0
SH_1000466,CUST_01785,PROD_353,2025-09-16 17:00:03,3,147.48,0.0,10.0,79.64,UPI,fulfilled,0
SH_1000467,CUST_01063,PROD_602,2026-02-15 15:51:20,5,253.76,190.32,10.0,194.13,Apple Pay,fulfilled,0
SH_1000468,CUST_01577,PROD_616,2025-06-02 19:01:53,1,287.8,0.0,10.0,51.8,PayPal,fulfilled,0
SH_1000469,CUST_08533,PROD_306,2025-06-14 00:24:04,1,145.33,0.0,10.0,26.16,Apple Pay,unfulfilled,0
SH_1000470,CUST_09582,PROD_369,2025-06-24 07:33:37,1,9.86,1.97,0.0,1.42,Apple Pay,cancelled,0
SH_1000471,CUST_02750,PROD_219,2025-12-12 01:51:12,5,24.52,24.52,0.0,17.65,Apple Pay,cancelled,0
SH_1000472,CUST_06130,PROD_601,2025-06-14 15:09:05,3,49.69,14.91,5.0,24.15,Credit Card,fulfilled,0
SH_1000473,CUST_07120,PROD_550,2025-06-05 20:33:20,3,76.7,0.0,10.0,41.42,UPI,fulfilled,0
SH_1000474,CUST_08094,PROD_530,2025-08-01 12:33:54,2,15.69,0.0,0.0,5.65,PayPal,cancelled,0
SH_1000475,CUST_07547,PROD_823,2025-06-24 02:18:53,3,232.18,69.65,10.0,112.84,Credit Card,cancelled,0
SH_1000476,CUST_03386,PROD_383,2025-10-19 07:38:28,3,55.15,0.0,10.0,29.78,Apple Pay,cancelled,0
SH_1000477,CUST_08298,PROD_214,2026-05-26 21:04:34,3,102.03,61.22,0.0,44.08,Credit Card,unfulfilled,0
SH_1000478,CUST_07065,PROD_015,2025-09-19 20:15:54,4,117.65,47.06,10.0,76.24,Credit Card,fulfilled,0
SH_1000479,CUST_09408,PROD_406,2026-06-03 08:11:14,1,227.84,0.0,0.0,41.01,UPI,fulfilled,0
SH_1000480,CUST_04532,PROD_765,2025-03-16 14:17:59,5,148.22,148.22,0.0,106.72,UPI,cancelled,0
SH_1000481,CUST_03449,PROD_081,2025-04-15 18:38:02,4,189.98,113.99,5.0,116.27,Apple Pay,cancelled,0
SH_1000482,CUST_02552,PROD_281,2025-08-05 03:31:25,5,46.21,34.66,10.0,35.35,UPI,cancelled,0
SH_1000483,CUST_04309,PROD_616,2025-05-08 04:55:22,3,287.8,0.0,0.0,155.41,Apple Pay,cancelled,0
SH_1000484,CUST_02653,PROD_496,2025-11-17 09:31:24,3,146.35,0.0,0.0,79.03,Gift Card,fulfilled,0
SH_1000485,CUST_05014,PROD_029,2025-11-05 12:54:07,2,215.4,43.08,10.0,69.79,UPI,cancelled,0
SH_1000486,CUST_02123,PROD_017,2025-11-03 19:37:21,4,22.89,0.0,0.0,16.48,PayPal,fulfilled,1
SH_1000487,CUST_04426,PROD_324,2025-07-25 05:54:37,5,52.27,52.27,0.0,37.63,Gift Card,fulfilled,0
SH_1000488,CUST_02878,PROD_451,2025-05-14 20:07:36,3,254.9,0.0,10.0,137.65,Credit Card,fulfilled,0
SH_1000489,CUST_07501,PROD_504,2026-01-27 13:34:44,4,282.84,0.0,10.0,203.64,PayPal,cancelled,0
SH_1000490,CUST_09549,PROD_011,2026-04-05 08:55:17,3,318.95,191.37,5.0,137.79,PayPal,fulfilled,0
SH_1000491,CUST_06719,PROD_424,2025-08-12 13:05:51,3,190.4,57.12,0.0,92.53,Gift Card,fulfilled,0
SH_1000492,CUST_03944,PROD_347,2025-12-05 12:12:49,3,179.18,107.51,5.0,77.41,Gift Card,unfulfilled,0
SH_1000493,CUST_03446,PROD_742,2025-09-21 16:56:21,4,245.32,0.0,5.0,176.63,Gift Card,cancelled,0
SH_1000494,CUST_09120,PROD_716,2025-06-19 13:09:45,2,132.87,53.15,5.0,38.27,PayPal,unfulfilled,0
SH_1000495,CUST_02875,PROD_359,2025-02-16 06:02:08,1,299.3,0.0,0.0,53.87,Credit Card,fulfilled,0
SH_1000496,CUST_09369,PROD_652,2025-07-06 10:47:54,5,37.33,28.0,0.0,28.56,Gift Card,fulfilled,0
SH_1000497,CUST_05489,PROD_011,2026-04-03 14:33:22,3,318.95,191.37,0.0,137.79,UPI,unfulfilled,0
SH_1000498,CUST_07786,PROD_164,2026-05-18 07:39:03,4,33.56,13.42,0.0,21.75,PayPal,cancelled,0
SH_1000499,CUST_09269,PROD_867,2026-05-23 04:20:38,3,16.31,0.0,5.0,8.81,Credit Card,cancelled,0
SH_1000500,CUST_07139,PROD_353,2026-02-22 07:42:24,1,147.48,0.0,10.0,26.55,Apple Pay,unfulfilled,0
SH_1000501,CUST_02013,PROD_309,2025-07-27 16:43:03,4,102.15,61.29,5.0,62.52,Credit Card,cancelled,0
SH_1000502,CUST_03603,PROD_277,2025-12-09 01:21:53,5,203.3,152.47,0.0,155.53,Gift Card,fulfilled,0
SH_1000503,CUST_09895,PROD_976,2025-02-15 01:43:41,5,93.66,0.0,10.0,84.29,UPI,unfulfilled,0
SH_1000504,CUST_02254,PROD_649,2025-03-31 05:19:55,1,117.37,0.0,0.0,21.13,UPI,fulfilled,0
SH_1000505,CUST_07331,PROD_203,2025-11-20 18:53:59,4,20.64,16.51,10.0,11.89,PayPal,cancelled,0
SH_1000506,CUST_04565,PROD_863,2025-12-11 21:15:46,3,222.72,0.0,5.0,120.27,UPI,fulfilled,0
SH_1000507,CUST_05590,PROD_825,2026-05-25 02:55:46,4,106.27,85.02,0.0,61.21,UPI,fulfilled,1
SH_1000508,CUST_04186,PROD_906,2025-08-31 08:20:30,4,65.73,26.29,0.0,42.59,Apple Pay,cancelled,0
SH_1000509,CUST_00625,PROD_823,2025-03-19 13:29:13,5,232.18,116.09,10.0,188.07,Credit Card,fulfilled,0
SH_1000510,CUST_05366,PROD_485,2026-03-15 11:38:04,4,107.19,64.31,0.0,65.6,Gift Card,unfulfilled,0
SH_1000511,CUST_05291,PROD_717,2025-12-22 02:08:39,5,39.79,0.0,0.0,35.81,Gift Card,fulfilled,0
SH_1000512,CUST_03999,PROD_807,2025-05-02 06:24:17,3,96.09,0.0,0.0,51.89,UPI,fulfilled,0
SH_1000513,CUST_01857,PROD_141,2025-05-20 16:43:51,4,43.49,0.0,10.0,31.31,Gift Card,fulfilled,0
SH_1000514,CUST_01341,PROD_704,2026-03-11 07:23:19,3,176.51,105.91,5.0,76.25,PayPal,cancelled,0
SH_1000515,CUST_01727,PROD_197,2025-06-03 03:06:09,2,117.49,0.0,5.0,42.3,PayPal,fulfilled,0
SH_1000516,CUST_00516,PROD_162,2025-10-01 04:52:45,1,171.92,34.38,0.0,24.76,PayPal,cancelled,0
SH_1000517,CUST_08557,PROD_678,2025-08-30 10:52:52,5,154.0,0.0,10.0,138.6,Gift Card,cancelled,0
SH_1000518,CUST_03134,PROD_021,2026-06-12 12:46:01,5,72.48,54.36,5.0,55.45,Credit Card,fulfilled,0
SH_1000519,CUST_03457,PROD_620,2026-04-05 14:47:05,4,117.28,46.91,10.0,76.0,Gift Card,unfulfilled,0
SH_1000520,CUST_03518,PROD_896,2026-03-31 21:33:58,2,108.58,43.43,0.0,31.27,Apple Pay,unfulfilled,0
SH_1000521,CUST_01133,PROD_788,2026-04-30 01:49:58,5,161.35,121.01,10.0,123.43,UPI,fulfilled,0
SH_1000522,CUST_00531,PROD_984,2025-10-23 06:13:54,3,154.53,69.54,0.0,70.93,Gift Card,cancelled,0
SH_1000523,CUST_04855,PROD_961,2026-04-17 15:23:49,3,79.07,23.72,10.0,38.43,UPI,fulfilled,1
SH_1000524,CUST_02711,PROD_849,2025-03-25 19:06:20,3,198.06,0.0,10.0,106.95,UPI,fulfilled,0
SH_1000525,CUST_01365,PROD_784,2025-04-28 04:51:28,4,147.49,117.99,10.0,84.95,UPI,fulfilled,0
SH_1000526,CUST_03532,PROD_625,2025-03-20 17:14:48,3,177.56,0.0,10.0,95.88,PayPal,cancelled,0
SH_1000527,CUST_09017,PROD_158,2026-06-13 20:13:41,1,119.43,0.0,0.0,21.5,Apple Pay,fulfilled,0
SH_1000528,CUST_08036,PROD_072,2026-02-06 15:29:19,1,246.41,24.64,0.0,39.92,Credit Card,cancelled,0
SH_1000529,CUST_02509,PROD_018,2025-06-21 12:29:39,2,243.63,0.0,0.0,87.71,PayPal,unfulfilled,0
SH_1000530,CUST_07810,PROD_048,2025-11-12 03:09:53,1,100.72,20.14,10.0,14.5,UPI,fulfilled,0
SH_1000531,CUST_02374,PROD_338,2026-06-08 21:30:45,3,206.9,93.11,5.0,94.97,Apple Pay,unfulfilled,0
SH_1000532,CUST_04555,PROD_468,2026-03-16 09:43:02,5,217.99,109.0,10.0,176.57,UPI,fulfilled,0
SH_1000533,CUST_09035,PROD_719,2026-02-14 18:30:48,5,200.44,0.0,10.0,180.4,UPI,unfulfilled,0
SH_1000534,CUST_01037,PROD_768,2025-04-23 13:44:07,2,281.63,84.49,0.0,86.18,Gift Card,unfulfilled,0
SH_1000535,CUST_05876,PROD_977,2025-08-17 03:05:22,5,173.89,0.0,10.0,156.5,PayPal,cancelled,0
SH_1000536,CUST_09221,PROD_486,2025-09-02 09:21:34,2,193.56,58.07,0.0,59.23,Gift Card,fulfilled,0
SH_1000537,CUST_04549,PROD_623,2025-05-20 17:24:01,5,24.4,0.0,5.0,21.96,Gift Card,fulfilled,0
SH_1000538,CUST_06269,PROD_059,2026-05-19 16:00:29,5,66.28,0.0,5.0,59.65,PayPal,fulfilled,0
SH_1000539,CUST_06546,PROD_257,2025-12-26 07:40:35,1,81.22,0.0,5.0,14.62,Credit Card,unfulfilled,0
SH_1000540,CUST_02998,PROD_147,2025-02-12 20:56:10,2,176.47,0.0,0.0,63.53,Apple Pay,fulfilled,0
SH_1000541,CUST_08877,PROD_398,2026-01-17 13:06:00,1,179.52,26.93,10.0,27.47,Credit Card,unfulfilled,0
SH_1000542,CUST_00776,PROD_026,2026-06-15 04:56:30,5,45.6,34.2,10.0,34.88,PayPal,fulfilled,0
SH_1000543,CUST_04171,PROD_495,2026-02-26 00:21:57,5,123.2,92.4,10.0,94.25,PayPal,unfulfilled,0
SH_1000544,CUST_08065,PROD_045,2026-05-01 00:35:30,5,210.35,105.18,10.0,170.38,Gift Card,fulfilled,0
SH_1000545,CUST_06418,PROD_651,2025-11-27 18:59:30,4,211.91,169.53,10.0,122.06,PayPal,fulfilled,0
SH_1000546,CUST_06522,PROD_419,2025-11-29 18:19:12,3,28.95,0.0,5.0,15.63,Apple Pay,fulfilled,0
SH_1000547,CUST_03839,PROD_995,2025-10-28 04:04:55,2,142.39,0.0,10.0,51.26,Apple Pay,cancelled,0
SH_1000548,CUST_01697,PROD_748,2026-04-29 15:19:03,2,39.63,15.85,5.0,11.41,Apple Pay,unfulfilled,0
SH_1000549,CUST_01215,PROD_254,2025-08-24 03:15:00,3,158.9,0.0,5.0,85.81,Credit Card,fulfilled,0
SH_1000550,CUST_04334,PROD_382,2025-12-28 20:54:49,4,260.32,0.0,5.0,187.43,Apple Pay,cancelled,0
SH_1000551,CUST_05263,PROD_890,2025-06-23 04:23:47,5,289.78,217.33,0.0,221.68,PayPal,unfulfilled,0
SH_1000552,CUST_06265,PROD_225,2025-07-14 10:44:59,3,101.53,0.0,0.0,54.83,UPI,unfulfilled,0
SH_1000553,CUST_05467,PROD_904,2025-08-01 10:45:58,5,75.07,75.07,5.0,54.05,Gift Card,fulfilled,0
SH_1000554,CUST_05169,PROD_633,2026-03-30 17:49:20,5,8.68,8.68,10.0,6.25,Apple Pay,fulfilled,0
SH_1000555,CUST_09918,PROD_383,2026-03-25 16:49:59,4,55.15,44.12,10.0,31.77,Apple Pay,fulfilled,0
SH_1000556,CUST_06076,PROD_798,2025-05-04 18:58:28,3,226.72,136.03,10.0,97.94,Credit Card,cancelled,0
SH_1000557,CUST_04298,PROD_116,2026-04-03 23:47:30,5,10.48,0.0,0.0,9.43,UPI,unfulfilled,0
SH_1000558,CUST_06376,PROD_932,2025-02-12 20:59:52,2,116.04,0.0,0.0,41.77,Gift Card,cancelled,0
SH_1000559,CUST_05498,PROD_387,2026-02-15 00:40:01,1,83.57,0.0,0.0,15.04,Gift Card,cancelled,0
SH_1000560,CUST_01404,PROD_971,2025-10-11 00:05:41,2,90.65,0.0,10.0,32.63,Gift Card,fulfilled,0
SH_1000561,CUST_00475,PROD_909,2025-07-31 12:09:49,1,206.07,41.21,0.0,29.67,Gift Card,cancelled,0
SH_1000562,CUST_09230,PROD_345,2026-06-07 11:47:49,5,97.91,97.91,5.0,70.5,Credit Card,unfulfilled,0
SH_1000563,CUST_04279,PROD_019,2026-05-01 18:01:49,4,91.46,73.17,10.0,52.68,PayPal,fulfilled,0
SH_1000564,CUST_06201,PROD_085,2026-05-05 23:52:46,3,101.68,0.0,5.0,54.91,Apple Pay,fulfilled,0
SH_1000565,CUST_08099,PROD_326,2025-12-16 10:42:54,3,248.75,0.0,10.0,134.32,Gift Card,cancelled,0
SH_1000566,CUST_02696,PROD_478,2025-12-24 10:34:38,3,150.82,0.0,5.0,81.44,Apple Pay,unfulfilled,0
SH_1000567,CUST_01312,PROD_133,2025-04-09 18:01:52,5,137.62,68.81,0.0,111.47,UPI,fulfilled,0
SH_1000568,CUST_04881,PROD_779,2025-05-15 16:39:27,4,30.12,0.0,0.0,21.69,Gift Card,unfulfilled,0
SH_1000569,CUST_07176,PROD_510,2025-10-02 18:30:46,3,65.47,39.28,5.0,28.28,Apple Pay,cancelled,0
SH_1000570,CUST_08549,PROD_362,2025-09-01 05:50:40,1,181.73,0.0,5.0,32.71,Credit Card,fulfilled,0
SH_1000571,CUST_08128,PROD_312,2025-10-15 17:37:05,2,18.86,0.0,10.0,6.79,Apple Pay,fulfilled,0
SH_1000572,CUST_07814,PROD_603,2025-08-11 23:21:26,5,140.04,140.04,10.0,100.83,Apple Pay,fulfilled,0
SH_1000573,CUST_02858,PROD_750,2025-10-22 22:16:41,5,205.8,0.0,5.0,185.22,Credit Card,fulfilled,0
SH_1000574,CUST_09115,PROD_414,2025-12-16 03:03:35,5,157.26,157.26,10.0,113.23,Gift Card,fulfilled,0
SH_1000575,CUST_08687,PROD_721,2026-03-08 07:02:50,3,220.49,66.15,5.0,107.16,PayPal,fulfilled,0
SH_1000576,CUST_09333,PROD_532,2025-11-15 12:50:35,4,9.86,5.92,0.0,6.03,UPI,fulfilled,0
SH_1000577,CUST_09370,PROD_242,2025-09-24 18:05:53,3,252.26,113.52,5.0,115.79,Gift Card,unfulfilled,0
SH_1000578,CUST_08214,PROD_369,2025-10-13 22:08:31,2,9.86,0.0,10.0,3.55,Apple Pay,fulfilled,0
SH_1000579,CUST_07201,PROD_492,2026-02-26 14:45:35,3,82.81,49.69,10.0,35.77,PayPal,fulfilled,0
SH_1000580,CUST_05777,PROD_881,2025-12-03 16:43:38,4,109.38,43.75,10.0,70.88,Gift Card,fulfilled,0
SH_1000581,CUST_01849,PROD_760,2025-06-09 17:01:53,3,77.7,0.0,10.0,41.96,PayPal,fulfilled,0
SH_1000582,CUST_03507,PROD_060,2025-07-06 14:48:53,3,64.19,0.0,10.0,34.66,PayPal,fulfilled,0
SH_1000583,CUST_08800,PROD_887,2025-04-27 05:03:51,4,81.36,0.0,10.0,58.58,UPI,fulfilled,1
SH_1000584,CUST_01062,PROD_878,2025-02-13 19:38:36,1,111.26,0.0,5.0,20.03,Credit Card,fulfilled,0
SH_1000585,CUST_07019,PROD_889,2026-03-07 09:46:53,4,129.45,51.78,0.0,83.88,PayPal,fulfilled,1
SH_1000586,CUST_04560,PROD_197,2025-06-21 02:22:44,4,117.49,47.0,0.0,76.13,Credit Card,fulfilled,0
SH_1000587,CUST_08455,PROD_320,2025-07-23 01:16:58,4,68.14,27.26,0.0,44.15,Credit Card,cancelled,0
SH_1000588,CUST_04732,PROD_040,2025-06-27 08:49:22,2,255.58,0.0,0.0,92.01,Gift Card,unfulfilled,0
SH_1000589,CUST_05726,PROD_872,2025-11-13 14:19:10,4,185.99,0.0,10.0,133.91,Credit Card,unfulfilled,0
SH_1000590,CUST_02055,PROD_623,2026-01-23 19:28:15,5,24.4,18.3,10.0,18.67,PayPal,unfulfilled,0
SH_1000591,CUST_03387,PROD_553,2025-09-01 15:36:26,2,198.29,79.32,10.0,57.11,UPI,cancelled,0
SH_1000592,CUST_06353,PROD_975,2026-01-11 19:28:29,3,46.81,21.06,0.0,21.49,UPI,fulfilled,0
SH_1000593,CUST_05877,PROD_086,2025-12-25 03:55:53,1,239.78,47.96,10.0,34.53,Gift Card,unfulfilled,0
SH_1000594,CUST_05786,PROD_303,2025-05-18 05:51:28,1,207.55,0.0,10.0,37.36,Apple Pay,fulfilled,1
SH_1000595,CUST_06812,PROD_282,2025-06-12 09:58:07,5,24.53,0.0,0.0,22.08,Gift Card,fulfilled,0
SH_1000596,CUST_08271,PROD_082,2026-05-18 13:00:04,2,136.43,0.0,5.0,49.11,PayPal,cancelled,0
SH_1000597,CUST_06847,PROD_395,2026-03-20 21:16:15,1,155.5,23.32,10.0,23.79,PayPal,unfulfilled,0
SH_1000598,CUST_02329,PROD_734,2025-03-18 23:03:56,2,187.18,0.0,0.0,67.38,Gift Card,fulfilled,0
SH_1000599,CUST_09871,PROD_265,2026-04-22 18:32:46,5,93.56,70.17,0.0,71.57,Credit Card,fulfilled,0
SH_1000600,CUST_04069,PROD_405,2025-04-24 01:24:47,4,65.98,0.0,5.0,47.51,Credit Card,fulfilled,0
SH_1000601,CUST_05075,PROD_329,2025-03-14 04:45:46,5,258.22,0.0,0.0,232.4,PayPal,unfulfilled,0
SH_1000602,CUST_06015,PROD_950,2026-04-01 21:51:23,4,115.42,46.17,5.0,74.79,PayPal,fulfilled,0
SH_1000603,CUST_00702,PROD_130,2026-04-08 08:49:22,4,60.55,24.22,5.0,39.24,UPI,cancelled,0
SH_1000604,CUST_01625,PROD_735,2026-04-26 21:22:11,5,272.4,0.0,5.0,245.16,Gift Card,unfulfilled,0
SH_1000605,CUST_05740,PROD_989,2025-08-31 06:50:52,1,169.42,33.88,0.0,24.4,Apple Pay,fulfilled,0
SH_1000606,CUST_00621,PROD_337,2025-05-14 03:51:45,3,66.12,19.84,5.0,32.13,PayPal,fulfilled,0
SH_1000607,CUST_09553,PROD_621,2025-02-04 12:58:33,3,84.01,50.41,10.0,36.29,Gift Card,fulfilled,0
SH_1000608,CUST_08020,PROD_535,2025-06-25 06:23:14,1,167.45,25.12,0.0,25.62,Credit Card,fulfilled,0
SH_1000609,CUST_09939,PROD_885,2025-06-28 00:17:52,4,118.04,0.0,5.0,84.99,PayPal,fulfilled,0
SH_1000610,CUST_06744,PROD_843,2025-02-12 15:50:18,5,109.77,109.77,10.0,79.03,Apple Pay,fulfilled,0
SH_1000611,CUST_03005,PROD_424,2025-11-01 02:46:51,5,190.4,190.4,10.0,137.09,UPI,unfulfilled,0
SH_1000612,CUST_08041,PROD_252,2025-06-29 03:46:09,1,54.92,0.0,5.0,9.89,PayPal,fulfilled,0
SH_1000613,CUST_08738,PROD_477,2026-01-18 03:32:49,4,116.43,0.0,5.0,83.83,UPI,fulfilled,0
SH_1000614,CUST_00633,PROD_676,2025-11-27 21:43:53,5,133.28,0.0,5.0,119.95,PayPal,fulfilled,0
SH_1000615,CUST_05317,PROD_253,2026-03-16 21:06:55,4,186.19,111.71,5.0,113.95,Credit Card,fulfilled,0
SH_1000616,CUST_01381,PROD_906,2026-03-30 20:06:38,5,65.73,0.0,5.0,59.16,UPI,unfulfilled,0
SH_1000617,CUST_09153,PROD_807,2025-04-01 16:30:50,1,96.09,19.22,0.0,13.84,Apple Pay,cancelled,0
SH_1000618,CUST_09187,PROD_582,2025-03-18 10:55:22,2,83.28,33.31,0.0,23.98,Gift Card,unfulfilled,0
SH_1000619,CUST_06932,PROD_138,2025-06-22 18:25:10,1,169.43,25.41,5.0,25.92,PayPal,fulfilled,0
SH_1000620,CUST_02061,PROD_457,2026-01-27 14:02:14,3,57.86,17.36,0.0,28.12,UPI,unfulfilled,0
SH_1000621,CUST_05691,PROD_079,2026-02-11 23:13:05,4,182.6,0.0,10.0,131.47,Credit Card,fulfilled,0
SH_1000622,CUST_05404,PROD_951,2025-06-06 12:20:49,4,178.69,142.95,5.0,102.93,PayPal,fulfilled,0
SH_1000623,CUST_05258,PROD_738,2025-03-17 07:42:01,1,86.31,8.63,10.0,13.98,UPI,unfulfilled,0
SH_1000624,CUST_01698,PROD_903,2026-04-08 23:03:44,4,121.33,48.53,0.0,78.62,PayPal,fulfilled,0
SH_1000625,CUST_03201,PROD_653,2025-04-16 10:25:46,1,167.45,33.49,0.0,24.11,PayPal,fulfilled,0
SH_1000626,CUST_06549,PROD_655,2025-05-16 03:49:31,4,62.57,0.0,10.0,45.05,Gift Card,fulfilled,0
SH_1000627,CUST_05439,PROD_034,2025-02-21 04:34:34,5,236.18,0.0,5.0,212.56,Gift Card,cancelled,0
SH_1000628,CUST_02629,PROD_655,2026-03-20 02:12:49,3,62.57,0.0,0.0,33.79,UPI,fulfilled,0
SH_1000629,CUST_04382,PROD_624,2025-08-16 01:53:34,2,227.44,90.98,10.0,65.5,PayPal,unfulfilled,0
SH_1000630,CUST_07847,PROD_871,2026-02-16 14:34:00,3,73.52,0.0,0.0,39.7,UPI,fulfilled,0
SH_1000631,CUST_03138,PROD_313,2026-05-03 14:16:58,3,140.85,42.25,0.0,68.45,PayPal,cancelled,0
SH_1000632,CUST_02278,PROD_930,2025-06-09 13:05:44,5,63.66,47.74,5.0,48.7,Credit Card,fulfilled,0
SH_1000633,CUST_02473,PROD_001,2025-02-03 02:19:57,5,149.79,112.34,5.0,114.59,Apple Pay,fulfilled,0
SH_1000634,CUST_04280,PROD_541,2026-02-28 18:52:34,1,123.66,0.0,0.0,22.26,Apple Pay,fulfilled,0
SH_1000635,CUST_02291,PROD_343,2026-03-28 14:20:41,2,264.13,0.0,0.0,95.09,Gift Card,unfulfilled,0
SH_1000636,CUST_00995,PROD_868,2025-05-07 08:31:57,5,203.35,0.0,10.0,183.01,Apple Pay,fulfilled,0
SH_1000637,CUST_06570,PROD_297,2025-02-02 09:23:09,2,122.05,0.0,10.0,43.94,PayPal,unfulfilled,0
SH_1000638,CUST_08175,PROD_135,2025-12-17 02:15:33,2,232.32,92.93,0.0,66.91,UPI,fulfilled,0
SH_1000639,CUST_00051,PROD_769,2025-02-12 20:37:50,5,213.84,106.92,10.0,173.21,Credit Card,fulfilled,0
SH_1000640,CUST_03762,PROD_565,2026-06-12 00:40:21,1,167.73,0.0,0.0,30.19,Credit Card,cancelled,0
SH_1000641,CUST_06080,PROD_335,2025-09-12 07:37:58,3,165.48,49.64,0.0,80.42,UPI,unfulfilled,0
SH_1000642,CUST_07939,PROD_422,2025-09-08 17:10:51,1,176.53,26.48,5.0,27.01,Gift Card,unfulfilled,0
SH_1000643,CUST_04423,PROD_812,2026-01-01 06:40:09,1,96.21,9.62,10.0,15.59,Credit Card,fulfilled,0
SH_1000644,CUST_06527,PROD_452,2026-04-01 21:03:22,4,16.47,0.0,10.0,11.86,Apple Pay,fulfilled,0
SH_1000645,CUST_08826,PROD_069,2026-03-29 15:03:18,4,139.5,0.0,10.0,100.44,Apple Pay,fulfilled,0
