amazon_order_id,customer_id,product_id,purchase_date,quantity,item_price,shipping_price,gift_wrap_price,item_tax,ship_service_level,ship_city,ship_state
AMZ-344-4849730-8361023,CUST_07252,PROD_788,2025-09-06T08:23:44Z,2,161.35,5.99,0.0,38.72,Standard,New York,NY
AMZ-741-7560490-2947587,CUST_04939,PROD_771,2026-02-11T04:53:56Z,1,104.74,3.99,0.0,12.57,SecondDay,New York,NY
AMZ-423-8838649-2913877,CUST_08703,PROD_552,2025-10-12T05:17:51Z,3,65.94,0.0,2.99,23.74,Standard,Seattle,WA
AMZ-199-4566549-7894112,CUST_04309,PROD_439,2025-08-30T06:57:04Z,3,235.08,0.0,0.0,84.63,Expedited,Delhi,DL
AMZ-336-3337796-1721190,CUST_07056,PROD_083,2026-05-29T12:07:54Z,2,191.25,0.0,0.0,45.9,Standard,Bangalore,KA
AMZ-705-9434349-5218192,CUST_01144,PROD_130,2025-07-28T19:59:55Z,1,60.55,3.99,0.0,7.27,Standard,Delhi,DL
AMZ-641-4410118-5504693,CUST_09317,PROD_599,2026-01-18T10:11:11Z,1,241.32,3.99,0.0,28.96,SecondDay,Bangalore,KA
AMZ-199-4353191-2003296,CUST_01953,PROD_799,2025-04-01T06:17:14Z,3,76.42,3.99,0.0,27.51,Standard,Bangalore,KA
AMZ-399-3758594-7417560,CUST_07121,PROD_518,2025-12-09T09:59:23Z,3,107.25,5.99,0.0,38.61,Standard,Seattle,WA
AMZ-301-9268548-7472430,CUST_00849,PROD_538,2025-09-13T23:07:27Z,2,143.39,0.0,2.99,34.41,Expedited,Seattle,WA
AMZ-360-4361600-4702828,CUST_00053,PROD_425,2026-02-22T08:42:20Z,2,152.39,3.99,0.0,36.57,Standard,Houston,TX
AMZ-513-7317002-7329385,CUST_07447,PROD_961,2026-05-14T00:49:26Z,1,79.07,0.0,0.0,9.49,Expedited,Delhi,DL
AMZ-367-3571888-3159141,CUST_05880,PROD_064,2025-06-29T09:35:21Z,1,64.55,5.99,0.0,7.75,SecondDay,Bangalore,KA
AMZ-155-1562289-2990000,CUST_07574,PROD_897,2026-05-23T15:57:24Z,2,117.99,0.0,2.99,28.32,SecondDay,Bangalore,KA
AMZ-448-7365346-1909763,CUST_07932,PROD_161,2025-03-27T10:22:34Z,1,57.5,0.0,0.0,6.9,Expedited,New York,NY
AMZ-595-6914323-2429076,CUST_08277,PROD_545,2025-06-22T16:02:53Z,2,174.76,0.0,0.0,41.94,Expedited,Delhi,DL
AMZ-198-8422985-3584194,CUST_08689,PROD_450,2025-09-07T00:55:29Z,3,216.94,5.99,0.0,78.1,Expedited,Bangalore,KA
AMZ-300-3032875-2106346,CUST_03415,PROD_536,2025-10-07T17:41:00Z,1,149.3,0.0,0.0,17.92,SecondDay,Bangalore,KA
AMZ-446-6793248-4846638,CUST_08956,PROD_410,2026-03-09T21:05:43Z,3,68.16,5.99,0.0,24.54,Standard,Bangalore,KA
AMZ-702-9240999-6944783,CUST_09888,PROD_692,2025-03-05T22:08:06Z,1,102.36,3.99,0.0,12.28,SecondDay,Bangalore,KA
AMZ-997-9093383-7158433,CUST_00921,PROD_162,2026-03-20T05:24:19Z,1,171.92,5.99,0.0,20.63,Expedited,Delhi,DL
AMZ-427-8914804-8745747,CUST_09489,PROD_383,2025-09-06T17:54:53Z,1,55.15,3.99,2.99,6.62,Expedited,Delhi,DL
AMZ-126-5593510-4849567,CUST_05959,PROD_917,2026-02-13T21:26:15Z,2,179.32,3.99,2.99,43.04,Standard,New York,NY
AMZ-977-1938926-4500390,CUST_02351,PROD_884,2025-03-03T11:33:06Z,3,52.17,3.99,0.0,18.78,Standard,Mumbai,MH
AMZ-538-4086336-4982974,CUST_02325,PROD_874,2026-01-03T02:18:33Z,2,46.98,0.0,2.99,11.28,SecondDay,Houston,TX
AMZ-790-9568697-1701082,CUST_09061,PROD_261,2025-07-03T22:35:33Z,3,58.39,5.99,0.0,21.02,Expedited,Seattle,WA
AMZ-662-1084695-5448484,CUST_02350,PROD_760,2026-04-08T21:27:49Z,3,77.7,3.99,2.99,27.97,Expedited,Houston,TX
AMZ-810-4942396-7414265,CUST_05016,PROD_896,2026-02-15T13:36:50Z,3,108.58,0.0,0.0,39.09,Expedited,New York,NY
AMZ-483-3098702-1225539,CUST_09822,PROD_077,2026-01-05T09:55:32Z,1,94.15,5.99,0.0,11.3,SecondDay,Mumbai,MH
AMZ-905-4362587-7597079,CUST_02357,PROD_593,2026-06-13T05:38:25Z,3,12.21,0.0,0.0,4.4,Standard,New York,NY
AMZ-829-1108591-8926553,CUST_00708,PROD_683,2025-10-23T09:12:50Z,1,255.31,3.99,0.0,30.64,SecondDay,Bangalore,KA
AMZ-675-4245083-2064753,CUST_00823,PROD_263,2025-07-07T12:11:21Z,3,191.1,0.0,0.0,68.8,Standard,Mumbai,MH
AMZ-513-1953352-1091419,CUST_06949,PROD_671,2026-01-31T02:28:15Z,1,85.63,5.99,2.99,10.28,SecondDay,New York,NY
AMZ-382-5962062-9641910,CUST_09415,PROD_272,2026-02-04T21:37:01Z,1,152.96,0.0,0.0,18.36,SecondDay,Seattle,WA
AMZ-195-9498921-2101599,CUST_03325,PROD_205,2025-11-12T20:27:36Z,1,224.17,0.0,2.99,26.9,Standard,Houston,TX
AMZ-199-5353012-7238005,CUST_05559,PROD_479,2025-11-20T18:02:42Z,1,142.03,0.0,0.0,17.04,Expedited,Delhi,DL
AMZ-167-2583178-4485550,CUST_02861,PROD_989,2025-12-03T05:21:54Z,3,169.42,0.0,0.0,60.99,Expedited,Bangalore,KA
AMZ-230-9141772-7850668,CUST_02384,PROD_771,2025-08-14T16:46:38Z,3,104.74,5.99,0.0,37.71,Expedited,New York,NY
AMZ-386-4534423-4794102,CUST_06346,PROD_678,2026-04-15T15:51:49Z,1,154.0,3.99,0.0,18.48,Expedited,Houston,TX
AMZ-973-5359165-5981739,CUST_03625,PROD_545,2025-05-26T14:19:23Z,1,174.76,0.0,0.0,20.97,Expedited,Bangalore,KA
AMZ-551-5210999-8740968,CUST_04954,PROD_190,2026-02-05T16:09:06Z,3,218.22,5.99,0.0,78.56,Standard,Seattle,WA
AMZ-558-2550207-6676031,CUST_09393,PROD_550,2026-03-03T05:05:45Z,1,76.7,5.99,0.0,9.2,SecondDay,Mumbai,MH
AMZ-226-4067839-7702938,CUST_09517,PROD_840,2025-03-28T12:34:12Z,2,89.16,0.0,0.0,21.4,Expedited,Houston,TX
AMZ-528-5054707-7975736,CUST_04589,PROD_163,2025-09-07T16:51:37Z,3,20.22,3.99,0.0,7.28,SecondDay,Houston,TX
AMZ-788-3413568-3165654,CUST_03162,PROD_760,2025-07-16T11:13:41Z,1,77.7,3.99,2.99,9.32,SecondDay,Houston,TX
AMZ-155-1903802-8603962,CUST_05369,PROD_807,2025-03-08T15:34:52Z,1,96.09,3.99,0.0,11.53,Standard,Houston,TX
AMZ-552-6349339-8438661,CUST_09287,PROD_831,2026-01-23T16:05:51Z,3,50.5,0.0,0.0,18.18,Standard,Houston,TX
AMZ-362-8824842-9973151,CUST_00012,PROD_871,2025-08-06T23:37:34Z,2,73.52,0.0,0.0,17.64,SecondDay,Seattle,WA
AMZ-101-3667533-8153347,CUST_03772,PROD_859,2025-04-01T11:03:52Z,2,253.18,5.99,2.99,60.76,SecondDay,Mumbai,MH
AMZ-822-2967292-4928839,CUST_07144,PROD_052,2026-04-01T18:54:32Z,1,216.68,3.99,0.0,26.0,SecondDay,Houston,TX
AMZ-458-4428422-1808714,CUST_09351,PROD_292,2025-12-07T06:53:41Z,3,25.68,0.0,0.0,9.24,Standard,Seattle,WA
AMZ-871-6259243-6187770,CUST_04420,PROD_516,2025-10-17T01:02:05Z,1,288.64,0.0,0.0,34.64,Expedited,Houston,TX
AMZ-427-5498961-8626052,CUST_02901,PROD_087,2026-03-25T02:02:50Z,3,130.49,5.99,0.0,46.98,Expedited,Seattle,WA
AMZ-888-2621499-1137555,CUST_06259,PROD_583,2026-01-13T18:51:49Z,1,101.4,5.99,2.99,12.17,Standard,Seattle,WA
AMZ-503-5643322-5292119,CUST_00352,PROD_405,2025-02-16T02:34:04Z,1,65.98,0.0,0.0,7.92,Expedited,Mumbai,MH
AMZ-551-8095754-3695513,CUST_01727,PROD_725,2025-08-29T13:59:38Z,3,124.85,5.99,2.99,44.95,Expedited,Houston,TX
AMZ-171-5309291-6398174,CUST_05119,PROD_281,2025-04-27T01:20:37Z,1,46.21,5.99,0.0,5.55,Standard,Delhi,DL
AMZ-957-1494546-4351663,CUST_03614,PROD_446,2025-02-02T12:48:28Z,3,104.59,0.0,0.0,37.65,SecondDay,Mumbai,MH
AMZ-984-8291823-7698018,CUST_08679,PROD_511,2025-04-29T15:02:28Z,2,239.38,0.0,0.0,57.45,SecondDay,Mumbai,MH
AMZ-315-7259087-8252345,CUST_02029,PROD_489,2026-01-27T12:11:10Z,3,95.24,0.0,2.99,34.29,Standard,New York,NY
AMZ-620-2519820-5930623,CUST_00744,PROD_117,2025-09-08T02:06:18Z,1,234.91,0.0,0.0,28.19,Standard,Houston,TX
AMZ-723-4300358-2624996,CUST_01592,PROD_969,2025-02-25T18:53:08Z,1,130.5,3.99,2.99,15.66,SecondDay,Delhi,DL
AMZ-413-7298694-1707126,CUST_00463,PROD_043,2026-02-10T08:04:41Z,1,102.68,0.0,2.99,12.32,Expedited,Seattle,WA
AMZ-853-1197644-3271571,CUST_05724,PROD_119,2025-09-25T23:18:32Z,2,32.67,3.99,0.0,7.84,Standard,Bangalore,KA
AMZ-609-6751830-8866558,CUST_02901,PROD_656,2026-02-16T14:45:36Z,1,166.98,0.0,0.0,20.04,SecondDay,Mumbai,MH
AMZ-353-8218670-8458391,CUST_09682,PROD_983,2025-08-11T09:09:14Z,2,148.23,3.99,0.0,35.58,Expedited,Delhi,DL
AMZ-530-4367219-4206197,CUST_08383,PROD_636,2026-03-13T14:10:00Z,3,179.46,0.0,0.0,64.61,Expedited,Houston,TX
AMZ-558-5447098-2683740,CUST_00902,PROD_617,2026-05-14T22:41:00Z,2,44.22,0.0,2.99,10.61,Standard,Delhi,DL
AMZ-121-5880357-7467888,CUST_02671,PROD_059,2025-04-29T08:21:41Z,2,66.28,0.0,0.0,15.91,SecondDay,Seattle,WA
AMZ-360-6302126-3739686,CUST_00485,PROD_912,2025-11-13T19:25:16Z,1,53.47,0.0,0.0,6.42,Standard,Seattle,WA
AMZ-215-7232918-6420541,CUST_05427,PROD_143,2025-08-17T08:38:03Z,1,53.36,0.0,2.99,6.4,SecondDay,Bangalore,KA
AMZ-384-6619437-2375374,CUST_09045,PROD_381,2025-05-13T23:08:16Z,3,103.78,5.99,0.0,37.36,Expedited,Mumbai,MH
AMZ-795-4266123-6154461,CUST_06358,PROD_363,2026-03-15T07:15:57Z,2,99.54,0.0,0.0,23.89,Expedited,Houston,TX
AMZ-192-1202472-7857090,CUST_02003,PROD_926,2026-06-02T13:46:29Z,3,39.92,0.0,0.0,14.37,SecondDay,Houston,TX
AMZ-476-9603939-5217069,CUST_00589,PROD_226,2025-08-17T05:54:59Z,1,179.27,5.99,0.0,21.51,SecondDay,Seattle,WA
AMZ-274-4031765-8275760,CUST_05800,PROD_424,2025-10-06T16:16:55Z,2,190.4,0.0,0.0,45.7,Standard,Houston,TX
AMZ-175-6011297-1583600,CUST_02549,PROD_001,2025-05-19T12:16:30Z,2,149.79,3.99,0.0,35.95,Expedited,Delhi,DL
AMZ-274-5790170-9630770,CUST_06280,PROD_480,2025-10-30T16:20:34Z,3,42.26,3.99,2.99,15.21,Standard,New York,NY
AMZ-536-4840449-1886949,CUST_01486,PROD_476,2025-04-27T23:12:30Z,1,173.96,5.99,2.99,20.88,SecondDay,Houston,TX
AMZ-711-5377409-5525742,CUST_07938,PROD_324,2026-05-21T08:40:27Z,1,52.27,0.0,0.0,6.27,Expedited,Bangalore,KA
AMZ-591-5844865-8294519,CUST_03312,PROD_093,2025-04-13T03:40:14Z,2,53.17,0.0,0.0,12.76,SecondDay,Mumbai,MH
AMZ-412-4472681-3859087,CUST_04559,PROD_294,2025-05-10T00:52:33Z,3,29.8,3.99,2.99,10.73,SecondDay,Bangalore,KA
AMZ-469-1648356-8470169,CUST_09278,PROD_933,2026-04-11T12:30:16Z,2,137.91,5.99,0.0,33.1,Expedited,New York,NY
AMZ-485-1241760-1948159,CUST_09268,PROD_914,2025-04-26T10:53:07Z,3,61.6,0.0,2.99,22.18,Standard,Mumbai,MH
AMZ-758-8030628-5652827,CUST_07897,PROD_934,2026-01-20T14:56:19Z,2,278.02,3.99,0.0,66.72,SecondDay,Delhi,DL
AMZ-974-4042733-8928485,CUST_04482,PROD_109,2025-12-02T15:45:51Z,3,133.68,5.99,0.0,48.12,SecondDay,Seattle,WA
AMZ-268-9696947-6071184,CUST_03527,PROD_440,2025-09-30T10:07:01Z,1,101.28,0.0,0.0,12.15,Expedited,Seattle,WA
AMZ-674-9768844-6484986,CUST_07686,PROD_151,2025-04-20T11:14:26Z,1,45.66,3.99,0.0,5.48,Expedited,Delhi,DL
AMZ-553-2762248-4668490,CUST_00702,PROD_711,2025-09-03T06:15:06Z,1,172.56,3.99,0.0,20.71,Expedited,Bangalore,KA
AMZ-464-5501467-9579967,CUST_04465,PROD_825,2025-04-15T06:27:09Z,2,106.27,5.99,0.0,25.5,Expedited,Mumbai,MH
AMZ-867-6032557-3443822,CUST_04412,PROD_121,2026-05-05T13:48:28Z,1,133.32,5.99,0.0,16.0,SecondDay,Delhi,DL
AMZ-985-7093936-6472802,CUST_04684,PROD_702,2025-04-14T15:38:27Z,1,234.07,0.0,0.0,28.09,SecondDay,Houston,TX
AMZ-932-4552212-2050784,CUST_09327,PROD_330,2025-08-18T13:46:14Z,2,115.27,0.0,2.99,27.66,Expedited,Houston,TX
AMZ-794-3166527-8433888,CUST_00359,PROD_199,2025-08-05T19:02:49Z,1,11.11,5.99,0.0,1.33,SecondDay,Bangalore,KA
AMZ-584-8832102-1359935,CUST_04580,PROD_404,2026-04-09T12:31:39Z,3,130.02,0.0,0.0,46.81,SecondDay,Seattle,WA
AMZ-791-8787104-1219963,CUST_00904,PROD_826,2025-02-26T01:27:58Z,1,99.97,0.0,0.0,12.0,Expedited,Mumbai,MH
AMZ-748-1550779-3547757,CUST_04729,PROD_012,2025-08-14T20:38:26Z,2,163.75,0.0,0.0,39.3,Standard,Delhi,DL
AMZ-812-7957623-9684823,CUST_09570,PROD_181,2025-05-09T13:10:43Z,3,207.46,0.0,0.0,74.69,SecondDay,Mumbai,MH
AMZ-542-8933395-3501191,CUST_03834,PROD_688,2026-05-25T15:08:06Z,3,256.51,0.0,0.0,92.34,SecondDay,Houston,TX
AMZ-481-8117484-8983962,CUST_04548,PROD_829,2026-05-27T22:21:33Z,1,89.76,0.0,0.0,10.77,SecondDay,Bangalore,KA
AMZ-970-6622648-6467329,CUST_03547,PROD_582,2026-05-13T05:38:37Z,3,83.28,0.0,0.0,29.98,Expedited,New York,NY
AMZ-539-2755762-1703490,CUST_09811,PROD_812,2026-02-12T05:23:49Z,3,96.21,5.99,0.0,34.64,SecondDay,Mumbai,MH
AMZ-182-8722639-4632936,CUST_01586,PROD_114,2026-01-19T01:20:10Z,3,31.35,3.99,2.99,11.29,Standard,Delhi,DL
AMZ-533-2966973-5906507,CUST_07061,PROD_509,2025-04-03T06:54:03Z,1,67.3,0.0,0.0,8.08,Expedited,Mumbai,MH
AMZ-169-1626090-2999373,CUST_07401,PROD_803,2026-02-05T21:14:40Z,2,147.44,0.0,0.0,35.39,SecondDay,Houston,TX
AMZ-253-9020068-8037945,CUST_08676,PROD_456,2025-05-19T01:17:47Z,1,123.57,0.0,0.0,14.83,SecondDay,Seattle,WA
AMZ-653-5773789-1271535,CUST_03806,PROD_220,2025-07-27T14:01:23Z,2,298.5,5.99,0.0,71.64,Standard,Houston,TX
AMZ-693-4367983-7932207,CUST_04006,PROD_559,2025-08-18T22:32:33Z,3,221.9,0.0,0.0,79.88,Expedited,Mumbai,MH
AMZ-997-9947117-7900867,CUST_02364,PROD_769,2026-06-06T00:01:21Z,1,213.84,3.99,0.0,25.66,SecondDay,Bangalore,KA
AMZ-477-1571755-8818132,CUST_05433,PROD_291,2026-05-25T13:53:10Z,2,86.2,0.0,0.0,20.69,Expedited,Houston,TX
AMZ-222-1064383-5637151,CUST_00261,PROD_565,2025-11-03T14:32:17Z,1,167.73,5.99,0.0,20.13,SecondDay,Houston,TX
AMZ-770-7354064-7906217,CUST_09051,PROD_048,2025-03-02T02:22:22Z,3,100.72,0.0,0.0,36.26,Expedited,New York,NY
AMZ-521-6212432-1042806,CUST_01929,PROD_945,2025-12-20T05:36:10Z,2,90.62,3.99,0.0,21.75,SecondDay,Mumbai,MH
AMZ-857-7549477-4393624,CUST_01535,PROD_106,2025-10-13T12:10:05Z,1,166.02,3.99,2.99,19.92,Expedited,Delhi,DL
AMZ-956-6219983-2033337,CUST_06309,PROD_248,2025-10-21T13:58:54Z,2,187.46,0.0,0.0,44.99,SecondDay,Delhi,DL
AMZ-462-7438522-5959898,CUST_06615,PROD_888,2025-10-12T07:27:26Z,2,31.07,3.99,0.0,7.46,Standard,Bangalore,KA
AMZ-348-3671154-9008049,CUST_02733,PROD_268,2026-04-25T16:00:50Z,3,18.78,5.99,0.0,6.76,Expedited,Houston,TX
AMZ-390-3327801-6450407,CUST_06857,PROD_130,2025-06-15T14:13:03Z,1,60.55,3.99,0.0,7.27,Expedited,Mumbai,MH
AMZ-742-8082052-3449582,CUST_09738,PROD_579,2025-10-06T07:11:02Z,3,132.0,0.0,2.99,47.52,Expedited,New York,NY
AMZ-760-1140213-4275285,CUST_01462,PROD_219,2025-05-04T12:13:56Z,2,24.52,5.99,0.0,5.88,SecondDay,Houston,TX
AMZ-268-5900760-2900721,CUST_00596,PROD_371,2025-04-23T15:55:56Z,2,40.62,5.99,0.0,9.75,SecondDay,Bangalore,KA
AMZ-605-7891619-1578291,CUST_06467,PROD_414,2026-05-17T04:52:39Z,1,157.26,0.0,0.0,18.87,Standard,Bangalore,KA
AMZ-471-4050599-5494794,CUST_00444,PROD_170,2025-02-27T03:15:16Z,1,177.48,5.99,2.99,21.3,Expedited,Houston,TX
AMZ-977-1743963-8257161,CUST_00604,PROD_564,2026-06-01T20:43:21Z,2,92.15,5.99,0.0,22.12,Expedited,Bangalore,KA
AMZ-462-1651394-6727034,CUST_05674,PROD_016,2026-03-07T12:12:26Z,1,63.64,3.99,0.0,7.64,Standard,Seattle,WA
AMZ-873-9021216-2923814,CUST_04564,PROD_190,2025-04-29T07:08:55Z,2,218.22,0.0,2.99,52.37,Standard,Mumbai,MH
AMZ-548-1551777-8501410,CUST_00691,PROD_838,2025-12-23T20:51:13Z,2,197.61,0.0,0.0,47.43,SecondDay,New York,NY
AMZ-969-1570653-5123732,CUST_08403,PROD_937,2026-04-01T04:31:42Z,3,236.89,0.0,2.99,85.28,Expedited,Houston,TX
AMZ-856-7969983-5582469,CUST_09720,PROD_698,2025-06-04T16:42:26Z,3,46.34,0.0,0.0,16.68,Standard,Bangalore,KA
AMZ-412-1607909-6219270,CUST_01067,PROD_112,2026-04-25T00:48:07Z,3,235.13,5.99,0.0,84.65,SecondDay,Bangalore,KA
AMZ-400-7789410-6669441,CUST_03070,PROD_262,2025-10-09T04:24:27Z,1,214.8,5.99,0.0,25.78,Standard,New York,NY
AMZ-887-8839810-1387303,CUST_01261,PROD_948,2025-11-08T22:08:44Z,2,188.32,0.0,0.0,45.2,Expedited,Houston,TX
AMZ-655-8444405-1245886,CUST_07016,PROD_446,2026-01-22T15:03:20Z,3,104.59,5.99,2.99,37.65,Standard,Delhi,DL
AMZ-373-4223798-2691589,CUST_05892,PROD_438,2026-05-26T16:36:33Z,1,172.51,5.99,0.0,20.7,Expedited,Houston,TX
AMZ-141-1289408-1619599,CUST_04454,PROD_378,2025-07-04T01:52:48Z,2,42.34,0.0,0.0,10.16,Standard,Delhi,DL
AMZ-962-2838251-3961738,CUST_02323,PROD_855,2025-11-21T11:46:41Z,1,204.52,0.0,2.99,24.54,SecondDay,New York,NY
AMZ-889-4860325-6131050,CUST_01898,PROD_714,2025-07-06T16:37:06Z,2,19.4,0.0,0.0,4.66,Expedited,Bangalore,KA
AMZ-729-3777051-5080237,CUST_06575,PROD_419,2025-05-07T13:47:06Z,3,28.95,3.99,0.0,10.42,Standard,Houston,TX
AMZ-900-3647833-7928410,CUST_01688,PROD_745,2025-09-30T09:34:19Z,3,309.44,0.0,0.0,111.4,Expedited,Houston,TX
AMZ-922-1213146-8756697,CUST_02408,PROD_366,2025-07-28T05:40:52Z,1,203.5,5.99,0.0,24.42,Expedited,Bangalore,KA
AMZ-403-2202957-7387238,CUST_02352,PROD_980,2025-12-27T20:24:35Z,3,188.67,3.99,2.99,67.92,Expedited,Seattle,WA
AMZ-617-5455643-4750564,CUST_00617,PROD_382,2025-07-23T21:24:17Z,2,260.32,0.0,2.99,62.48,SecondDay,Mumbai,MH
AMZ-711-8316058-5943387,CUST_04722,PROD_688,2025-12-13T17:20:06Z,2,256.51,0.0,0.0,61.56,Expedited,Mumbai,MH
AMZ-365-6027645-8733621,CUST_09230,PROD_027,2025-11-16T01:19:24Z,1,104.63,0.0,0.0,12.56,SecondDay,Houston,TX
AMZ-236-2853747-3307608,CUST_05087,PROD_961,2025-03-28T01:56:40Z,2,79.07,0.0,0.0,18.98,Expedited,Houston,TX
AMZ-373-2202089-9021438,CUST_03047,PROD_169,2026-02-07T07:27:30Z,1,196.85,0.0,0.0,23.62,Standard,Bangalore,KA
AMZ-256-4946129-5864186,CUST_08966,PROD_373,2025-05-28T23:00:01Z,1,213.79,0.0,2.99,25.65,Standard,Seattle,WA
AMZ-547-2839853-2437941,CUST_06428,PROD_337,2025-03-03T10:37:08Z,1,66.12,5.99,0.0,7.93,Expedited,Bangalore,KA
AMZ-326-7206993-3236897,CUST_00607,PROD_592,2026-03-15T08:24:15Z,1,163.63,0.0,2.99,19.64,SecondDay,Bangalore,KA
AMZ-682-8523918-4450751,CUST_06075,PROD_036,2025-07-16T18:38:28Z,1,222.66,0.0,0.0,26.72,SecondDay,Bangalore,KA
AMZ-460-1867148-5133308,CUST_08924,PROD_639,2026-05-19T17:05:40Z,1,200.85,0.0,0.0,24.1,Standard,Houston,TX
AMZ-682-8866844-3908691,CUST_04852,PROD_106,2025-07-15T08:31:19Z,2,166.02,0.0,0.0,39.84,Expedited,Mumbai,MH
AMZ-879-1739881-7852754,CUST_04899,PROD_374,2025-04-17T13:06:52Z,2,208.89,3.99,2.99,50.13,Expedited,Seattle,WA
AMZ-605-8548099-6492496,CUST_04783,PROD_637,2026-05-24T21:02:10Z,1,155.27,0.0,2.99,18.63,Expedited,Delhi,DL
AMZ-460-3115804-7007053,CUST_03330,PROD_507,2025-09-30T06:06:39Z,3,34.17,5.99,2.99,12.3,Standard,New York,NY
AMZ-685-7326616-9311330,CUST_06251,PROD_994,2025-10-07T11:29:07Z,1,100.48,0.0,0.0,12.06,Standard,Houston,TX
AMZ-868-5581401-5261589,CUST_04766,PROD_209,2025-05-06T09:29:29Z,2,181.71,5.99,0.0,43.61,SecondDay,Houston,TX
AMZ-813-4780365-9157409,CUST_03023,PROD_234,2025-07-17T01:01:43Z,1,90.09,0.0,2.99,10.81,Standard,Seattle,WA
AMZ-114-2463155-4047570,CUST_09253,PROD_411,2025-03-25T03:47:42Z,2,151.2,0.0,0.0,36.29,Standard,Houston,TX
AMZ-738-9711584-5216297,CUST_05757,PROD_053,2025-06-04T10:56:11Z,2,70.29,0.0,0.0,16.87,Standard,Seattle,WA
AMZ-410-6268128-3437141,CUST_05748,PROD_243,2025-03-22T12:15:19Z,2,39.94,3.99,0.0,9.59,SecondDay,Seattle,WA
AMZ-649-4508132-6696472,CUST_07547,PROD_549,2026-05-21T16:58:39Z,3,99.94,3.99,0.0,35.98,Standard,Mumbai,MH
AMZ-236-4905672-4249392,CUST_02517,PROD_183,2026-06-08T20:08:40Z,2,241.33,0.0,0.0,57.92,Expedited,Bangalore,KA
AMZ-939-6202943-1657375,CUST_07078,PROD_283,2026-02-01T04:22:22Z,2,245.86,3.99,0.0,59.01,Standard,Mumbai,MH
AMZ-617-4622733-5133118,CUST_09566,PROD_757,2025-08-23T02:07:13Z,3,231.45,3.99,2.99,83.32,Standard,Mumbai,MH
AMZ-604-1802576-2069757,CUST_04702,PROD_473,2025-06-08T19:19:55Z,3,36.16,0.0,0.0,13.02,Standard,New York,NY
AMZ-205-6468742-3673278,CUST_08196,PROD_673,2025-05-12T18:18:52Z,1,174.34,0.0,2.99,20.92,Standard,Mumbai,MH
AMZ-949-7468479-3995407,CUST_00014,PROD_249,2025-11-11T10:59:11Z,1,142.49,5.99,0.0,17.1,SecondDay,New York,NY
AMZ-843-1864544-5615497,CUST_06971,PROD_929,2025-12-15T12:01:38Z,1,287.34,5.99,2.99,34.48,Expedited,Seattle,WA
AMZ-263-3017021-3028581,CUST_00971,PROD_636,2026-03-15T23:28:58Z,3,179.46,5.99,0.0,64.61,Expedited,New York,NY
AMZ-799-1346745-8369231,CUST_03253,PROD_794,2025-08-23T12:01:19Z,3,250.48,5.99,2.99,90.17,Expedited,Houston,TX
AMZ-654-8191161-1037659,CUST_02816,PROD_494,2026-03-19T18:41:27Z,1,173.21,0.0,0.0,20.79,Standard,Seattle,WA
AMZ-601-3851592-9703324,CUST_08224,PROD_856,2026-04-10T00:07:28Z,3,21.7,3.99,0.0,7.81,Standard,Bangalore,KA
AMZ-177-6057485-3545938,CUST_00362,PROD_500,2025-12-07T15:41:09Z,2,128.66,0.0,0.0,30.88,Standard,Seattle,WA
AMZ-986-8322091-2550275,CUST_02857,PROD_930,2026-02-20T12:26:54Z,3,63.66,3.99,0.0,22.92,Standard,Houston,TX
AMZ-800-6190746-9405302,CUST_01007,PROD_298,2026-05-10T23:46:56Z,1,122.28,5.99,2.99,14.67,SecondDay,Delhi,DL
AMZ-734-9559864-8774975,CUST_00898,PROD_838,2025-07-31T01:21:41Z,2,197.61,0.0,0.0,47.43,Expedited,Delhi,DL
AMZ-165-8706292-8262654,CUST_09921,PROD_223,2026-02-01T20:37:21Z,3,156.7,0.0,0.0,56.41,SecondDay,Seattle,WA
AMZ-298-1565257-6624319,CUST_07792,PROD_108,2025-07-13T19:56:07Z,1,183.63,5.99,2.99,22.04,Expedited,Delhi,DL
AMZ-645-2366896-6547437,CUST_03504,PROD_587,2026-05-27T01:33:21Z,3,220.26,5.99,2.99,79.29,Expedited,Mumbai,MH
AMZ-571-8848278-6654408,CUST_01948,PROD_664,2025-12-26T03:48:39Z,1,285.46,5.99,0.0,34.26,SecondDay,New York,NY
AMZ-418-6171824-3490387,CUST_02404,PROD_384,2026-02-23T23:42:43Z,3,82.83,5.99,0.0,29.82,SecondDay,Seattle,WA
AMZ-980-7742916-3905642,CUST_08605,PROD_706,2025-08-30T20:02:14Z,3,192.17,0.0,0.0,69.18,Expedited,Mumbai,MH
AMZ-156-5662152-7923311,CUST_08065,PROD_530,2026-03-11T13:34:45Z,2,15.69,3.99,2.99,3.77,SecondDay,Mumbai,MH
AMZ-219-9313899-4387082,CUST_02101,PROD_016,2026-04-25T22:36:46Z,2,63.64,0.0,0.0,15.27,SecondDay,Delhi,DL
AMZ-791-2129133-3535766,CUST_00835,PROD_177,2026-04-18T05:29:29Z,3,118.43,0.0,0.0,42.63,Expedited,New York,NY
AMZ-811-5402742-6113311,CUST_04134,PROD_666,2025-05-17T09:47:30Z,3,156.97,0.0,0.0,56.51,Expedited,Houston,TX
AMZ-780-2976273-3378906,CUST_03622,PROD_823,2026-05-17T05:06:07Z,1,232.18,3.99,0.0,27.86,Standard,Houston,TX
